JOB_ID, TITLE, OPEN_DATE, CLOSE_DATE, POST_SEQ, DESCRIPTION, URL
2497,Accounting Teaching Assistant,9/27/18,10/31/18,1," Job Summary</br><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'><strong>(Purpose):</strong></span></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>The Accounting Teaching Assistant (TA) supports student success by assisting faculty with grading exams and homework on a timely basis.</span></span></p></br></br>Minimum Qualifications</br><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'><strong>(Skills Needed):</strong></span></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>College of Business upperclassman (junior or senior) who has successfully completed ACCT 251/252 or equivalent.&nbsp; Self-motivated.&nbsp; Comfortable working directly with faculty and asking questions as needed.</span></span></p><p><span style='font-size: 12px'><strong>Preferred Qualifications</strong></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Accounting major.</span></span></p><p><span style='font-size: 12px'><strong>Educational Benefits</strong></span></p><p>Will learn multiple skills by helping&nbsp;<span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>faculty with grading exams and homework on a timely basis.</span></span></p></br></br>How To Apply</br><p>To&nbsp;apply for this position, you must complete the on-line application and attach:</p><ul>	<li>Resume;</li>	<li>Schedule of Availability</li>	<li>Class Schedule; and</li>	<li>References</li></ul><p>For questions, please contact:Name:&nbsp;&nbsp;&nbsp;</p><p>Jenny Cravens&nbsp;<br />Email: Jenny.cravens@cwu.edu<br />Phone: 509-963-1042</p><p style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; text-indent: 0px; -webkit-text-stroke-width: 0px'>* Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2497&PostingSeq=1
2517,Student AR/VR Tech Fee Lab Technician,10/10/18,1/8/19,1," Job Summary</br><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>The purpose of the AR/VR initiative is to bring emerging technology to students so they can experience/understand what it is and to get comfortable with it. As these technologies advance, they will be moving into the classroom/learning environments. This student team will research and obtain the AR/VR technologies available, maintain the current and future equipment and oversee its use throughout campus.</span></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>To ensure Student Tech Fee (STF) funded labs are being scheduled for benefit of all students, this team will work to schedule designated STF labs in this effort, working with the Registrar&rsquo;s scheduling coordinator.</span></span></p></br></br>Minimum Qualifications</br><ul>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Working/growing knowledge in computer gaming and emerging technologies. </span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Strong analytical skills</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Strong computing skills</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Strong communication skills</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Self-motivated</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Team environment mentality and attitude</span></span></li></ul><p><span style='font-size: 12px'><strong>Preferred Qualifications</strong></span></p><ul>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Pursuing ITAM degree</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Pursuing Computer Science degree</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Or other tech related field</span></span></li></ul><p><span style='font-size: 12px'><strong>Educational Benefits&nbsp;</strong></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>This position will provide ample opportunities to work with software and hardware for computing and gaming systems. Skillbuilding and hands-on experience in these areas is a big benefit for a student bound to work in the technology industry. Working with popular operating systems and learning to work with others in the computing field is another skillbuilder. </span></span></p></br></br>How To Apply</br><p>To&nbsp;apply for this position, you must complete the on-line application and attach:</p><ul>	<li>Cover letter;</li>	<li>Resume;</li>	<li>Schedule of Availability</li>	<li>Class Schedule; and</li>	<li>References</li></ul><p>For questions, please contact:</p><p style='margin-bottom:0in;margin-bottom:.0001pt;'><span style='font-family:arial,helvetica,sans-serif;'><span style='color:#333333;'>Name: Jami Beintema<br />Email: Jami.Beintema@cwu.edu<br />Phone: 509-963-3402</span></span></p><p style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; text-indent: 0px; -webkit-text-stroke-width: 0px'>* Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2517&PostingSeq=1
2525,Student Resident Assistant,10/15/18,1/3/19,1," How To Apply</br><p style='margin-top:12.0pt;margin-right:0in;margin-bottom:12.0pt;margin-left:0in;'><span style='color:black;'>To&nbsp;apply for this position, you must complete the following steps:</span></p><ol>	<li style='margin-top:3.0pt;margin-right:0in;margin-bottom:3.0pt;'><span style='color:#FF0000;'><strong>Click &ldquo;Apply for Job&rdquo; at the top of this page</strong></span></li>	<li style='margin-top:3.0pt;margin-right:0in;margin-bottom:3.0pt;'><span style='font-family:arial,helvetica,sans-serif;'><span style='color:black;'>Submit a resume (Optional)</span></span></li>	<li style='margin-top:3.0pt;margin-right:0in;margin-bottom:3.0pt;'><span style='font-family:arial,helvetica,sans-serif;'><span style='color:black;'>Fill out the 2<sup>nd</sup> half of the application through the link below.&nbsp;</span><strong><span style='color:red;'>(Your application will be considered incomplete without the completion of this form) </span></strong><span style='color:black;'><a href='https://cwu.co1.qualtrics.com/jfe/form/SV_9zOsuPm8z1ENPSt'><span style='color:blue;'>https://cwu.co1.qualtrics.com/jfe/form/SV_bkZsoiTax3mekaF</span></a></span></span></li></ol><p style='margin-top:12.0pt;margin-right:0in;margin-bottom:12.0pt;margin-left:0in;'><span style='font-family:arial,helvetica,sans-serif;'><span style='color:black;'>For questions, please contact:<br />Name: Fiona Corner<br />Email: Fiona.Corner@cwu.edu<br />Phone:&nbsp;509/963-1157</span></span></p><p style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; text-indent: 0px; -webkit-text-stroke-width: 0px'><span style='font-family:arial,helvetica,sans-serif;'>* Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on</span>-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2525&PostingSeq=1
2465,Student Observer Social Media Manager,9/22/18,11/1/18,1," Job Summary</br><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>The purpose of this position is to promote the Observer via their social media outlets, and to look for cross-promotion opportunities. Make regularly scheduled social media posts for Observer (FB, Twitter, and Instagram), driving traffic to CWUObserver.com and increase the paper&#39;s visibility in our community.</span></span></p></br></br>Minimum Qualifications</br><p>&nbsp;</p><ul>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Strong proficiency in social media platforms (Facebook, Twitter, Instagram etc)</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Strong written communication skills</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Editing experience</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Must have an outgoing personality</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Ability to work on a team and meet deadlines</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Excellent organization and time-management</span></span></li></ul><p>&nbsp;</p><p><span style='font-size: 12px'><strong>Preferred Qualifications</strong></span></p><ul>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Has experience working with student media</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Technical skills</span></span></li></ul><p><span style='font-size: 12px'><strong>Educational Benefits</strong></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Includes community relations, promotions and scheduling experience.</span></span></p></br></br>How To Apply</br><p>To&nbsp;apply for this position, you must complete the on-line application and attach:</p><ul>	<li>Cover letter;</li>	<li>Resume;</li>	<li>Schedule of Availability</li>	<li>Class Schedule; and</li>	<li>References</li></ul><p>For questions, please contact:</p><p>Name: Caitilin Dalton<br />Email: <a href='mailto:Caitilin.dalton@cwu.edu'>Caitilin.dalton@cwu.edu</a>&nbsp;<br />Phone: 50-963-1026<br />&nbsp;</p><p style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; text-indent: 0px; -webkit-text-stroke-width: 0px'>* Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2465&PostingSeq=1
2474,Equipment Monitor/ Office Assistant,9/25/18,4/1/19,1," Job Summary</br><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'><strong>(Purpose):</strong></span></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Support department equipment check out facility, monitor building after hours and assist with department functions</span></span></p></br></br>Minimum Qualifications</br><p><strong>(Required Skills):</strong></p><ul>	<li>Ability to work independently</li>	<li>Strong organizational skills</li>	<li>Clear, concise verbal and written communication</li>	<li>Ability to work well with others and keep a positive attitudes</li>	<li>Basic knowledge of camera equipment and tablets</li>	<li>General knowlege of Art + Design Dept. Studio functions</li></ul><p><span style='font-size: 12px'><strong>Preferred Qualifications</strong></span></p><ul>	<li>Photography Experience</li>	<li>Microsoft: Excel, Word</li>	<li>Adobe InDesign, Photoshop</li>	<li>Work Study</li></ul><p><span style='font-size: 12px'><strong>Educational Benefits</strong></span></p><p>Develop&nbsp;professional work ethic.</p></br></br>How To Apply</br><p>To&nbsp;apply for this position, you must complete the on-line application and attach:</p><ul>	<li>Cover letter;</li>	<li>Resume;</li>	<li>Schedule of Availability</li>	<li>Class Schedule; and</li>	<li>References</li></ul><p>For questions, please contact:<br />Name: Gwendolyn Bruce<br />Email:&nbsp;Gwendolyn.Bruce@cwu.edu<br />&nbsp;</p><p style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; text-indent: 0px; -webkit-text-stroke-width: 0px'>* Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2474&PostingSeq=1
2521,Student Intramural Sports Official,10/13/18,10/27/18,1," How To Apply</br><p>To&nbsp;apply for this position, you must complete the on-line application and attach:</p><ul>	<li>Cover letter;</li>	<li>Resume;</li>	<li>Schedule of Availability</li></ul><p>For questions, please contact:<br />Name: Jordan Bishop<br />Email:&nbsp;Jordan.Bishop2@cwu.edu<br />Phone:&nbsp;(509)963- 3511<br />Website:&nbsp;<a href='http://www.cwu.edu/rec'>www.cwu.edu/rec</a></p><p style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; text-indent: 0px; -webkit-text-stroke-width: 0px'>* Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2521&PostingSeq=1
2254,Student Chemistry Drop-In Help Center Tutor (ongoing pool 2018/2019),6/11/18,5/31/19,1," Job Summary</br><p>(Purpose) To ensure a positive and competent learning environment for undergraduates during tutor hours that support learning goals provided by instructors of general and organic chemistry lectures.</p><p>(Educational Benefits) Tutors will offer chemistry concepts and problem solving skills to general and organic chemistry students. Best practices of teaching effectiveness will be offered to the tutors by a seasoned faculty member in a one-hour weekly tutor preparation meeting. Tutors will be a part of a team and will, therefore, learn skills necessary for working as a member of a team.</p></br></br>Minimum Qualifications</br><p>(Skills) Preference will be given to junior and senior Chemistry Majors with a 3.0 <span class='caps'>GPA</span> or higher. Students who apply must have at least completed the general chemistry series (lecture and lab) and at least two quarters of organic (lecture and lab).</p><p>Undergraduate transfer students must have completed at least one academic quarter at <span class='caps'>CWU</span>, including chemistry coursework, before they can apply.</p><p>Tutors must have strong communication skills and a desire to teach effectively. Punctuality, reliability, and the ability to follow through on instructions are also necessary.</p></br></br>How To Apply</br><p>To apply for this position, you must complete the on-line application and attach:</p><ul>	<li>		Resume</li>	<li>		Schedule of availability &ndash; To be considered your application <span class='caps'>MUST</span> include the Schedule of Availability (form offered in the chemistry office, Science 302).</li></ul><p>For questions, please contact<br />email: chemistry@cwu.edu<br />phone: 509-963-2811</p><p>Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2254&PostingSeq=1
2212,Student Server - Weekend Central Market Place (Ongoing Pool of Applicants Fall Quarter 2018),6/1/18,12/1/18,1," Job Summary</br><p>(Purpose) To work as part of a team to provide excellent customer service and quality food to students, staff, faculty and guests of the university.</p><p>(Educational Benefits)</p><ul>	<li>		Availability to earn money to assist with school expenses</li>	<li>		Employees will learn to work in a professional environment, obtaining interpersonal skills</li>	<li>		A basic foundation will be gained for those interested in pursuing a career in the hospitality industry.</li></ul></br></br>Minimum Qualifications</br><p>(Skills)</p><ul>	<li>Ability to take direction</li>	<li>Ability to lift up to 35 pounds from shelf to cart and/or counter</li>	<li>Basic math skills</li>	<li>Ability to stand on feet and work for an extended period of time(Shifts run from 2 &ndash; 8 hours)</li>	<li>Ability to read</li>	<li>Ability to change from one task to another in a short amount of notice</li>	<li>Ability to use knives, ovens, stoves, grills, fryers</li>	<li>Ability to work productively in and around large groups of customers while performing work duties</li>	<li>Ability to use both hands for cleaning, sorting, cutting, serving food, cooking food and portioning products</li>	<li>Must be eligible for student employment in the quarter in which you are working</li></ul><p><span style='font-size: 12px'><strong>Preferred Qualifications</strong></span></p><ul>	<li>Experience in a fast food or full service restaurant</li>	<li>Retail customer service experience</li></ul><p>&nbsp;</p></br></br>How To Apply</br><p>To apply for this position, you must complete the online application and attach the following:</p><p><span style='background-color: #ffff00'>Schedule of Availability;</span><br />Class Schedule for Fall Quarter</p><p>You must <strong>download a schedule of availability </strong>from our website and upload it with this application to be considered for employment.</p><p>This schedule of availability is at the bottom of the following web page:</p><p>http://www.cwu.edu/dining/&rdquo;</p><p style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; text-indent: 0px; -webkit-text-stroke-width: 0px'>Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2212&PostingSeq=1
2303,Student Catering Kitchen Aide,6/27/18,11/29/18,1," Job Summary</br><p><span style='color:#FF0000;'><span style='font-size:14px;'><strong>The anticipated start date is September 2018.</strong></span></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'><strong>Purpose:</strong></span></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Assist Catering chef with the production of food for various venues and events.</span></span></p></br></br>Minimum Qualifications</br><p>Must be registered in classes to be eligible</p><p><span style='font-size: 12px'><strong>Preferred Qualifications</strong></span></p><p>Fast food or restaurant experience preferred but not necessary.</p><p><span style='font-size: 12px'><strong>Educational Benefits&nbsp;</strong></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Learn to work as part of a team.</span></span></p></br></br>How To Apply</br><p>To&nbsp;apply for this position, you must complete the on-line application and attach:</p><ul>	<li>Cover letter;</li>	<li>Resume;</li>	<li>Schedule of Availability</li>	<li>Class Schedule; and</li>	<li>References</li></ul><p>For questions, please contact:<br />Name: Darren Macri&nbsp;<br />Email:&nbsp;Darren.Macri@cwu.edu<br />&nbsp;</p><p style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; text-indent: 0px; -webkit-text-stroke-width: 0px'>* Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2303&PostingSeq=1
2304,Catering Student Employee,6/27/18,11/29/18,1," How To Apply</br><p>To&nbsp;apply for this position, you must complete the on-line application and attach:</p><ul>	<li>		Resume;</li>	<li>		Schedule of Availability</li>	<li>		Class Schedule</li></ul><p><span style='white-space: normal; word-spacing: 0px; text-transform: none; float: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; display: inline !important; letter-spacing: normal; background-color: rgb(255,255,255); text-indent: 0px; -webkit-text-stroke-width: 0px'>For questions, please contact:</span><br style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; background-color: rgb(255,255,255); text-indent: 0px; -webkit-text-stroke-width: 0px' /><span style='white-space: normal; word-spacing: 0px; text-transform: none; float: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; display: inline !important; letter-spacing: normal; background-color: rgb(255,255,255); text-indent: 0px; -webkit-text-stroke-width: 0px'>Name: Doug Keith</span><br style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; background-color: rgb(255,255,255); text-indent: 0px; -webkit-text-stroke-width: 0px' /><span style='white-space: normal; word-spacing: 0px; text-transform: none; float: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; display: inline !important; letter-spacing: normal; background-color: rgb(255,255,255); text-indent: 0px; -webkit-text-stroke-width: 0px'>Email:</span><a href='mailto:keithd@cwu.edu' style='white-space: normal; word-spacing: 0px; text-transform: none; font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; background-color: rgb(255,255,255); text-indent: 0px; -webkit-text-stroke-width: 0px'>keithd@cwu.edu</a><br style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; background-color: rgb(255,255,255); text-indent: 0px; -webkit-text-stroke-width: 0px' /><span style='white-space: normal; word-spacing: 0px; text-transform: none; float: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; display: inline !important; letter-spacing: normal; background-color: rgb(255,255,255); text-indent: 0px; -webkit-text-stroke-width: 0px'>Phone: no phone calls</span></p><p style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; text-indent: 0px; -webkit-text-stroke-width: 0px'>* Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2304&PostingSeq=1
2345,Student Flight Line Staff (Ongoing pool 2018/2019),8/2/18,6/1/19,1," How To Apply</br><p>To&nbsp;apply for this position, you must complete the on-line application and attach:</p><ul>	<li>		Cover letter</li>	<li>		Resume</li>	<li>		Schedule of Availability</li>	<li>		Class Schedule</li>	<li>		References</li></ul><p>For questions, please contact:<br />Name:<b><span style='font-size: 10pt; line-height: 106%; font-family: Arial, sans-serif;'>Andy McIrvin&nbsp;</span></b><br />Email:<a href='mailto:mcirvina@cwu.edu'><strong>mcirvina@cwu.edu</strong></a><br />Phone:<span style='font-size: 10pt; line-height: 106%; font-family: Arial, sans-serif;'>509-963-3691</span><br />&nbsp;</p><p style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; text-indent: 0px; -webkit-text-stroke-width: 0px'>* Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2345&PostingSeq=1
2351,Student Union Student Media Technician (ongoing pool 2018-2019),8/6/18,6/1/19,1," How To Apply</br><p>To&nbsp;apply for this position, you must complete the on-line application and attach:</p><ul>	<li>Cover letter;</li>	<li>Resume;</li>	<li>Schedule of Availability</li>	<li>Class Schedule; and</li>	<li>References</li></ul><p><strong>Fill in the contact information</strong>:</p><p>For questions, please contact:<br />Name: Brian Koehler &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<br />Email: koehlerb@cwu.edu<br />Phone:5092016104 &nbsp; &nbsp;&nbsp;<br />Website:www.cwu.edu/student-union</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2351&PostingSeq=1
2358,Student Alternative Media Tech,8/8/18,12/8/18,1," How To Apply</br><p>To&nbsp;apply for this position, you must complete the on-line application and attach:</p><ul>	<li>Cover letter;</li>	<li>Resume;</li>	<li>Schedule of Availability</li>	<li>Class Schedule; and</li></ul><p>For questions, please contact:<br /><span style='font-family:arial,helvetica,sans-serif;'><span style='font-size:14px;'><span style='color:#333333;'>Name: Vernée Hemphill<br />Email: vernee.hemphill@cwu.edu<br />Phone: 509-963-1263<br />Website: </span><a href='https://www.cwu.edu/central-access/'>https://www.cwu.edu/central-access/</a></span></span></p><p style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; text-indent: 0px; -webkit-text-stroke-width: 0px'>* Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2358&PostingSeq=1
