JOB_ID,TITLE,OPEN_DATE,CLOSE_DATE,POST_SEQ,DESCRIPTION,URL,Employer,Contact,City,State,Resume Submission Method,Approved,Posted in WCN,How to Apply,Position Type,On Campus
2525,Student Resident Assistant,10/15/18,1/3/19,1,"To view the details of this job posting, please see the original posting on the HR website at the link provided.

How To Apply:
	Click the grey Apply button at the top of the page and follow the links in the popup tab.
		Please note, if the grey box is not clickable, you may need to upload a resume into the system first.",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2525&PostingSeq=1,CWU On-Campus Employment,Career Services Representative,Ellensburg,WA,Other (enter below),Yes,11/07/2018,"This is a CWU On-Campus job. All application for these types of positions must be processed through the CWU HR website. You may apply by using thedirect jobpost link below or by using the general HR link below and searching for this post by title in their system.

Job Posting Direct Link: https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2525&PostingSeq=1

	General HR Website: https://careers.cwu.edu",Student Employment On-Campus Jobs,Yes
2474,Equipment Monitor/ Office Assistant,9/25/18,4/1/19,1," Job Summary</br><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'><strong>(Purpose):</strong></span></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Support department equipment check out facility, monitor building after hours and assist with department functions</span></span></p></br></br>Minimum Qualifications</br><p><strong>(Required Skills):</strong></p><ul>	<li>Ability to work independently</li>	<li>Strong organizational skills</li>	<li>Clear, concise verbal and written communication</li>	<li>Ability to work well with others and keep a positive attitudes</li>	<li>Basic knowledge of camera equipment and tablets</li>	<li>General knowlege of Art + Design Dept. Studio functions</li></ul><p><span style='font-size: 12px'><strong>Preferred Qualifications</strong></span></p><ul>	<li>Photography Experience</li>	<li>Microsoft: Excel, Word</li>	<li>Adobe InDesign, Photoshop</li>	<li>Work Study</li></ul><p><span style='font-size: 12px'><strong>Educational Benefits</strong></span></p><p>Develop&nbsp;professional work ethic.</p></br></br>

How To Apply:
	Click the grey Apply button at the top of the page and follow the links in the popup tab.
		Please note, if the grey box is not clickable, you may need to upload a resume into the system first.",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2474&PostingSeq=1,CWU On-Campus Employment,Career Services Representative,Ellensburg,WA,Other (enter below),Yes,11/07/2018,"This is a CWU On-Campus job. All application for these types of positions must be processed through the CWU HR website. You may apply by using thedirect jobpost link below or by using the general HR link below and searching for this post by title in their system.

Job Posting Direct Link: https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2474&PostingSeq=1

	General HR Website: https://careers.cwu.edu",Work Study,Yes
2254,Student Chemistry Drop-In Help Center Tutor (ongoing pool 2018/2019),6/11/18,5/31/19,1," Job Summary</br><p>(Purpose) To ensure a positive and competent learning environment for undergraduates during tutor hours that support learning goals provided by instructors of general and organic chemistry lectures.</p><p>(Educational Benefits) Tutors will offer chemistry concepts and problem solving skills to general and organic chemistry students. Best practices of teaching effectiveness will be offered to the tutors by a seasoned faculty member in a one-hour weekly tutor preparation meeting. Tutors will be a part of a team and will, therefore, learn skills necessary for working as a member of a team.</p></br></br>Minimum Qualifications</br><p>(Skills) Preference will be given to junior and senior Chemistry Majors with a 3.0 <span class='caps'>GPA</span> or higher. Students who apply must have at least completed the general chemistry series (lecture and lab) and at least two quarters of organic (lecture and lab).</p><p>Undergraduate transfer students must have completed at least one academic quarter at <span class='caps'>CWU</span>, including chemistry coursework, before they can apply.</p><p>Tutors must have strong communication skills and a desire to teach effectively. Punctuality, reliability, and the ability to follow through on instructions are also necessary.</p></br></br>

How To Apply:
	Click the grey Apply button at the top of the page and follow the links in the popup tab.
		Please note, if the grey box is not clickable, you may need to upload a resume into the system first.",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2254&PostingSeq=1,CWU On-Campus Employment,Career Services Representative,Ellensburg,WA,Other (enter below),Yes,11/07/2018,"This is a CWU On-Campus job. All application for these types of positions must be processed through the CWU HR website. You may apply by using thedirect jobpost link below or by using the general HR link below and searching for this post by title in their system.

Job Posting Direct Link: https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2254&PostingSeq=1

	General HR Website: https://careers.cwu.edu",Student Employment On-Campus Jobs,Yes
2212,Student Server - Weekend Central Market Place (Ongoing Pool of Applicants Fall Quarter 2018),6/1/18,12/1/18,1," Job Summary</br><p>(Purpose) To work as part of a team to provide excellent customer service and quality food to students, staff, faculty and guests of the university.</p><p>(Educational Benefits)</p><ul>	<li>		Availability to earn money to assist with school expenses</li>	<li>		Employees will learn to work in a professional environment, obtaining interpersonal skills</li>	<li>		A basic foundation will be gained for those interested in pursuing a career in the hospitality industry.</li></ul></br></br>Minimum Qualifications</br><p>(Skills)</p><ul>	<li>Ability to take direction</li>	<li>Ability to lift up to 35 pounds from shelf to cart and/or counter</li>	<li>Basic math skills</li>	<li>Ability to stand on feet and work for an extended period of time(Shifts run from 2 &ndash; 8 hours)</li>	<li>Ability to read</li>	<li>Ability to change from one task to another in a short amount of notice</li>	<li>Ability to use knives, ovens, stoves, grills, fryers</li>	<li>Ability to work productively in and around large groups of customers while performing work duties</li>	<li>Ability to use both hands for cleaning, sorting, cutting, serving food, cooking food and portioning products</li>	<li>Must be eligible for student employment in the quarter in which you are working</li></ul><p><span style='font-size: 12px'><strong>Preferred Qualifications</strong></span></p><ul>	<li>Experience in a fast food or full service restaurant</li>	<li>Retail customer service experience</li></ul><p>&nbsp;</p></br></br>

How To Apply:
	Click the grey Apply button at the top of the page and follow the links in the popup tab.
		Please note, if the grey box is not clickable, you may need to upload a resume into the system first.",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2212&PostingSeq=1,CWU On-Campus Employment,Career Services Representative,Ellensburg,WA,Other (enter below),Yes,11/07/2018,"This is a CWU On-Campus job. All application for these types of positions must be processed through the CWU HR website. You may apply by using thedirect jobpost link below or by using the general HR link below and searching for this post by title in their system.

Job Posting Direct Link: https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2212&PostingSeq=1

	General HR Website: https://careers.cwu.edu",Student Employment On-Campus Jobs,Yes
2303,Student Catering Kitchen Aide,6/27/18,11/29/18,1," Job Summary</br><p><span style='color:#FF0000;'><span style='font-size:14px;'><strong>The anticipated start date is September 2018.</strong></span></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'><strong>Purpose:</strong></span></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Assist Catering chef with the production of food for various venues and events.</span></span></p></br></br>Minimum Qualifications</br><p>Must be registered in classes to be eligible</p><p><span style='font-size: 12px'><strong>Preferred Qualifications</strong></span></p><p>Fast food or restaurant experience preferred but not necessary.</p><p><span style='font-size: 12px'><strong>Educational Benefits&nbsp;</strong></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Learn to work as part of a team.</span></span></p></br></br>

How To Apply:
	Click the grey Apply button at the top of the page and follow the links in the popup tab.
		Please note, if the grey box is not clickable, you may need to upload a resume into the system first.",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2303&PostingSeq=1,CWU On-Campus Employment,Career Services Representative,Ellensburg,WA,Other (enter below),Yes,11/07/2018,"This is a CWU On-Campus job. All application for these types of positions must be processed through the CWU HR website. You may apply by using thedirect jobpost link below or by using the general HR link below and searching for this post by title in their system.

Job Posting Direct Link: https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2303&PostingSeq=1

	General HR Website: https://careers.cwu.edu",Student Employment On-Campus Jobs,Yes
2304,Catering Student Employee,6/27/18,11/29/18,1,"To view the details of this job posting, please see the original posting on the HR website at the link provided.

How To Apply:
	Click the grey Apply button at the top of the page and follow the links in the popup tab.
		Please note, if the grey box is not clickable, you may need to upload a resume into the system first.",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2304&PostingSeq=1,CWU On-Campus Employment,Career Services Representative,Ellensburg,WA,Other (enter below),Yes,11/07/2018,"This is a CWU On-Campus job. All application for these types of positions must be processed through the CWU HR website. You may apply by using thedirect jobpost link below or by using the general HR link below and searching for this post by title in their system.

Job Posting Direct Link: https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2304&PostingSeq=1

	General HR Website: https://careers.cwu.edu",Student Employment On-Campus Jobs,Yes
2345,Student Flight Line Staff (Ongoing pool 2018/2019),8/2/18,6/1/19,1,"To view the details of this job posting, please see the original posting on the HR website at the link provided.

How To Apply:
	Click the grey Apply button at the top of the page and follow the links in the popup tab.
		Please note, if the grey box is not clickable, you may need to upload a resume into the system first.",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2345&PostingSeq=1,CWU On-Campus Employment,Career Services Representative,Ellensburg,WA,Other (enter below),Yes,11/07/2018,"This is a CWU On-Campus job. All application for these types of positions must be processed through the CWU HR website. You may apply by using thedirect jobpost link below or by using the general HR link below and searching for this post by title in their system.

Job Posting Direct Link: https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2345&PostingSeq=1

	General HR Website: https://careers.cwu.edu",Student Employment On-Campus Jobs,Yes
2351,Student Union Student Media Technician (ongoing pool 2018-2019),8/6/18,6/1/19,1,"To view the details of this job posting, please see the original posting on the HR website at the link provided.

How To Apply:
	Click the grey Apply button at the top of the page and follow the links in the popup tab.
		Please note, if the grey box is not clickable, you may need to upload a resume into the system first.",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2351&PostingSeq=1,CWU On-Campus Employment,Career Services Representative,Ellensburg,WA,Other (enter below),Yes,11/07/2018,"This is a CWU On-Campus job. All application for these types of positions must be processed through the CWU HR website. You may apply by using thedirect jobpost link below or by using the general HR link below and searching for this post by title in their system.

Job Posting Direct Link: https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2351&PostingSeq=1

	General HR Website: https://careers.cwu.edu",Student Employment On-Campus Jobs,Yes
2358,Student Alternative Media Tech,8/8/18,12/8/18,1,"To view the details of this job posting, please see the original posting on the HR website at the link provided.

How To Apply:
	Click the grey Apply button at the top of the page and follow the links in the popup tab.
		Please note, if the grey box is not clickable, you may need to upload a resume into the system first.",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2358&PostingSeq=1,CWU On-Campus Employment,Career Services Representative,Ellensburg,WA,Other (enter below),Yes,11/07/2018,"This is a CWU On-Campus job. All application for these types of positions must be processed through the CWU HR website. You may apply by using thedirect jobpost link below or by using the general HR link below and searching for this post by title in their system.

Job Posting Direct Link: https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2358&PostingSeq=1

	General HR Website: https://careers.cwu.edu",Student Employment On-Campus Jobs,Yes
2363,Student Lab Tech (Electronics),8/10/18,1/31/19,1," Job Summary</br><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'><strong>&nbsp;(Purpose):</strong></span></span></p><ul>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>The daily duties of the permanent staff exceeds the number of hours in the work schedule. Currently there is a workload capable of keeping two students busy.</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>The Department of Engineering Technologies, Safety and Construction utilizes a laboratory component in almost all of the core courses.</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Each lab utilizes numerous experimental apparatus as well as instruments to measure and record test data.</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Technician may setup and tear down, as well as test equipment and experiments.</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Technician may be required to secure tools, instruments and classroom or lab area.&nbsp;</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Technician will follow safety protocol for area.&nbsp;</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Supervise students to ensure a safe working environment.</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Provide technical instruction on basic laboratory equipment</span></span></li></ul></br></br>Minimum Qualifications</br><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'><strong>(Skills Needed):</strong></span></span></p><ul>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Prefer Electronic Engineering Technology major (freshman).</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Ability to work unsupervised. Must be able to work with detailed electronic circuits and components.</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Must be able to lift 20 lbs. above head.</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Must be able to travel across campus on delivery errands.</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Work study preferred</span></span></li></ul><p><span style='font-size: 12px'><strong>Educational Benefits</strong></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>The student will learn organizational skills, self-motivation, ability to work independently. research technical information for practical use. identify electrical components, use electronic test equipment, and how to troubleshoot electrical equipment.</span></span></p></br></br>

How To Apply:
	Click the grey Apply button at the top of the page and follow the links in the popup tab.
		Please note, if the grey box is not clickable, you may need to upload a resume into the system first.",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2363&PostingSeq=1,CWU On-Campus Employment,Career Services Representative,Ellensburg,WA,Other (enter below),Yes,11/07/2018,"This is a CWU On-Campus job. All application for these types of positions must be processed through the CWU HR website. You may apply by using thedirect jobpost link below or by using the general HR link below and searching for this post by title in their system.

Job Posting Direct Link: https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2363&PostingSeq=1

	General HR Website: https://careers.cwu.edu",Work Study,Yes
2369,Student Advertising Sales Representative,8/14/18,11/22/18,1," Job Summary</br><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'><strong>(Purpose):</strong></span></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>The purpose of this position is to represent CWU Student Media (Observer, Observer online, Pulse Magazine, and CentralNewsWatch) to clients both on and off campus to generate advertising revenue for student media. Employee will work with clients to present proposals, secure contracts and coordinate with the business supervisor and editorial staff/production teams to ensure fulfillment. </span></span></p></br></br>Minimum Qualifications</br><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'><strong>(Skills Needed):</strong></span></span></p><ul>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Must be returning in Fall 2018 and committed to continuing employment with student media</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Must be a self-motivated because the schedule is somewhat flexible with minimal supervision with the expectation to meet deadlines.</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Highly responsible and organized. Good follow-through and excellent customer service skills.</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Goal-oriented.</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Strong communication skills.</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Valid driver&rsquo;s license and a reliable source of transportation to attend client meetings.</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Out-going, personable.</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Must be eligible for student employment at CWU the quarter you in which you are applying to work</span></span></li></ul><p><span style='font-size: 12px'><strong>Preferred Qualifications</strong></span></p><ul>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Previous sales experience a plus.</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Familiar with student media.</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Desire to learn while managing clients.</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Simultaneously be willing to work as part of a team and independently.</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Creative</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Ability to interact with all facets of the community</span></span></li></ul><p><span style='font-size: 12px'><strong>Educational Benefits</strong></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Student media provides an opportunity to work with a diverse group of people, giving the student experience working in a team setting while managing their own client accounts. This position will provide the student great networking opportunities both on and off campus. This position may be continued for more than one year, depending on ability. </span></span></p></br></br>

How To Apply:
	Click the grey Apply button at the top of the page and follow the links in the popup tab.
		Please note, if the grey box is not clickable, you may need to upload a resume into the system first.",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2369&PostingSeq=1,CWU On-Campus Employment,Career Services Representative,Ellensburg,WA,Other (enter below),Yes,11/07/2018,"This is a CWU On-Campus job. All application for these types of positions must be processed through the CWU HR website. You may apply by using thedirect jobpost link below or by using the general HR link below and searching for this post by title in their system.

Job Posting Direct Link: https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2369&PostingSeq=1

	General HR Website: https://careers.cwu.edu",Student Employment On-Campus Jobs,Yes
2519,Student Equipment Monitor / Office Assistant (Work Study Only),10/14/18,6/15/19,1,"To view the details of this job posting, please see the original posting on the HR website at the link provided.

How To Apply:
	Click the grey Apply button at the top of the page and follow the links in the popup tab.
		Please note, if the grey box is not clickable, you may need to upload a resume into the system first.",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2519&PostingSeq=1,CWU On-Campus Employment,Career Services Representative,Ellensburg,WA,Other (enter below),Yes,11/07/2018,"This is a CWU On-Campus job. All application for these types of positions must be processed through the CWU HR website. You may apply by using thedirect jobpost link below or by using the general HR link below and searching for this post by title in their system.

Job Posting Direct Link: https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2519&PostingSeq=1

	General HR Website: https://careers.cwu.edu",Work Study,Yes
2520,Student 1891 Bistro Barista- Graveyard Shift,10/13/18,12/12/18,1,"To view the details of this job posting, please see the original posting on the HR website at the link provided.

How To Apply:
	Click the grey Apply button at the top of the page and follow the links in the popup tab.
		Please note, if the grey box is not clickable, you may need to upload a resume into the system first.",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2520&PostingSeq=1,CWU On-Campus Employment,Career Services Representative,Ellensburg,WA,Other (enter below),Yes,11/07/2018,"This is a CWU On-Campus job. All application for these types of positions must be processed through the CWU HR website. You may apply by using thedirect jobpost link below or by using the general HR link below and searching for this post by title in their system.

Job Posting Direct Link: https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2520&PostingSeq=1

	General HR Website: https://careers.cwu.edu",Student Employment On-Campus Jobs,Yes
2524,Sports Information Student Assistant,10/15/18,12/1/18,1,"To view the details of this job posting, please see the original posting on the HR website at the link provided.

How To Apply:
	Click the grey Apply button at the top of the page and follow the links in the popup tab.
		Please note, if the grey box is not clickable, you may need to upload a resume into the system first.",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2524&PostingSeq=1,CWU On-Campus Employment,Career Services Representative,Ellensburg,WA,Other (enter below),Yes,11/07/2018,"This is a CWU On-Campus job. All application for these types of positions must be processed through the CWU HR website. You may apply by using thedirect jobpost link below or by using the general HR link below and searching for this post by title in their system.

Job Posting Direct Link: https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2524&PostingSeq=1

	General HR Website: https://careers.cwu.edu",Student Employment On-Campus Jobs,Yes
2419,Kitchen Aide (Ongoing Pool of Applicants Fall Quarter 2018),9/5/18,12/2/18,1," Job Summary</br><p>(Purpose) To produce, under the direction of the <span class='caps'>CWU</span> kitchen staff, menu items of high quality for students, staff, faculty, and guests of the university.</p><p>(Educational Benefits)</p><ul>	<li>		Availability to earn money to assist with school expenses</li>	<li>		Employees will learn to work in a professional environment, obtaining interpersonal skills</li>	<li>		A basic foundation will be gained for those interested in pursuing a career in the hospitality industry.</li>	<li>		This job will require the employee to practice English grammar through interaction with others.</li>	<li>		This consistent personal interaction will also augment the employee&rsquo;s knowledge of psychology and sociology.</li>	<li>		The position&rsquo;s standing requirements could aid general fitness and the student&rsquo;s performance in physical education courses.</li>	<li>		The use and conversion of measurements will strengthen the student&rsquo;s skill in manipulating mathematical fractions.</li></ul></br></br>Minimum Qualifications</br><p>(Skills)</p><ul>	<li>Must be punctual, courteous, reliable and responsible</li>	<li>Must keep an organized workspace</li>	<li>Ability to follow verbal and written instruction</li>	<li>Ability to read and understand weights and measurements</li>	<li>Must be eligible for student employment in the quarter in which you are working</li>	<li><span style='font-size: 12px'>Must be eligible for student employment in the quarter in which you are working.</span></li></ul><p><span style='font-size: 12px'><strong>Preferred Qualifications</strong></span></p><ul>	<li><p>Experience in a fast food or full service restaurant</p></li></ul><p>&nbsp;</p></br></br>

How To Apply:
	Click the grey Apply button at the top of the page and follow the links in the popup tab.
		Please note, if the grey box is not clickable, you may need to upload a resume into the system first.",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2419&PostingSeq=1,CWU On-Campus Employment,Career Services Representative,Ellensburg,WA,Other (enter below),Yes,11/07/2018,"This is a CWU On-Campus job. All application for these types of positions must be processed through the CWU HR website. You may apply by using thedirect jobpost link below or by using the general HR link below and searching for this post by title in their system.

Job Posting Direct Link: https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2419&PostingSeq=1

	General HR Website: https://careers.cwu.edu",Student Employment On-Campus Jobs,Yes
2446,Student Mail Messenger/Central Stores,9/14/18,11/9/18,1,"To view the details of this job posting, please see the original posting on the HR website at the link provided.

How To Apply:
	Click the grey Apply button at the top of the page and follow the links in the popup tab.
		Please note, if the grey box is not clickable, you may need to upload a resume into the system first.",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2446&PostingSeq=1,CWU On-Campus Employment,Career Services Representative,Ellensburg,WA,Other (enter below),Yes,11/07/2018,"This is a CWU On-Campus job. All application for these types of positions must be processed through the CWU HR website. You may apply by using thedirect jobpost link below or by using the general HR link below and searching for this post by title in their system.

Job Posting Direct Link: https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2446&PostingSeq=1

	General HR Website: https://careers.cwu.edu",Student Employment On-Campus Jobs,Yes
